22,541450,348487040
22,539254,278873250
22,533148,411169000
22,533096,771387800
22,533098,2712159450
22,532555,4751366340
22,500550,89030000
22,500400,1693530200
22,532898,3417971970
23,543529,101982300
23,543534,11205990
23,543528,4262160
23,543533,14052960
23,543711,20207760
23,543573,26516700
23,543600,16387920
23,543650,13541360
23,543687,7435340
23,543686,15894320
23,543689,11283500
23,543652,23145130
23,543812,3975790
23,543720,21783970
23,543667,61307190
23,543669,10248930
23,543896,11099810
23,543591,9405000
23,543596,9501060
23,543714,7522480
23,543712,13037960
23,543725,13407930
23,543732,34146560
23,543638,21065100
23,543653,19960800
23,543654,53637000
23,543664,10465560
23,543904,28041160
23,543657,19688480
23,543663,29136600
23,543829,7628760
23,543530,301364260
23,543532,3735840
23,543626,57712350
25,512599,580026775
25,500425,1557524542
25,532488,270137566
25,503806,307919091
25,500114,881286102
25,540719,954783336
25,500010,788126269
25,540777,2004891996
25,532921,1557012800
25,532777,156104402
25,500300,795605112
25,500034,352314521
25,532898,7246028948
25,532174,2421528691
25,500520,1637093785
25,532500,242960649
25,524715,2206621814
25,500570,3731635342
25,500331,323267972
25,500440,3096566894
25,512070,1129803993
25,500325,873685508
25,540376,315851968
25,500049,7593323364
25,500696,850005393
26,540777,871076854
26,500049,2325107582
26,534816,740169613
26,508869,62336234
26,532978,481265270
26,540376,75725034
26,507685,1590843993
26,524715,1168354894
26,505537,602539091
26,500087,609868771
26,533278,1982002107
26,500830,130092244
26,500547,1631183780
26,532454,2713781411
26,500096,412756159
26,532488,95133955
26,500124,152528451
26,532155,3411407620
26,532424,396218092
26,500875,9979855764
26,530965,6009618534
26,532187,811371852
26,500209,3752753813
26,500228,1095841953
26,500010,1795128813
26,532174,6462752452
26,532281,979750392
26,500180,5384387311
26,500182,165432642
26,500440,1826316668
26,500696,1019928571
26,500325,3282280109
26,500295,1311555926
26,511218,118688915
26,500550,58475737
26,500112,3891256762
26,532540,1070271844
26,500800,620204650
26,500570,2215533492
26,500400,2102543796
26,500470,8812241800
26,532755,670916309
26,500114,304060760
26,512070,602266179
26,532538,137576415
26,500247,1512450939
26,500510,1200452410
26,500257,223843657
26,500520,1391899480
26,532500,119379342
26,532555,5185061735
26,500790,18809171
26,500312,4435682746
26,532898,2004921939
26,500410,93332373
26,500425,836314137
26,500477,1223523784
26,500820,366451741
26,532215,3032215163
26,532977,79604324
26,532921,1042881743
26,500493,251671179
26,500825,110764598
26,517354,300588984
26,500575,199634799
26,500387,8482709
26,500331,71457388
26,511243,243714030
26,512599,296957185
26,540611,364086226
26,500490,30260553
26,539876,434428877
26,500469,1535960061
26,500300,404309440
26,532868,717775578
26,540133,258071802
26,523642,65375760
26,532777,45842591
26,539448,71150059
26,540719,286646688
26,526299,55584077
26,543066,206405476
26,500251,141310786
26,540005,36027402
26,532827,4859704
26,542830,147371086
26,533150,85915275
26,503806,62772065
26,500271,140978518
26,500034,213006722
26,531642,515274956
26,533096,995308838
26,532134,1150429142
26,500850,791031697
26,500408,12958038
26,541153,501280592
26,540716,176783444
26,533155,248470771
26,524804,169926782
26,505200,166158457
27,543616,3449700
27,543622,2709280
27,543540,639360
27,543831,3760830
27,543814,1227300
27,543830,875880
27,543678,3382200
27,543624,1508800
27,543637,6534860
27,543828,5775840
27,543905,2760480
27,543921,2258700
27,543623,745740
27,543920,5257980
27,543579,3671280
27,543621,2652000
27,543613,1285860
27,543902,3763800
27,543618,1060800
27,543619,1485120
27,543620,6249600
27,543617,1099020
27,543615,2773440
27,543874,3837240
27,543787,1678650
27,543782,2534000
27,543897,1098630
27,543536,5025920
27,543804,1196480
27,543799,1727010
27,543656,1404000
27,543546,9905400
27,543537,1197000
27,543545,49799000
27,543590,302812500
27,543754,719010
27,543597,5299580
27,543578,702000
27,543753,5296200
27,543651,1707750
27,543746,741260
27,543595,504600
27,543594,3950100
27,543895,3325280
27,543848,2233170
27,543544,2815320
27,543543,2892680
27,543769,4950330
27,543843,2531790
27,543542,917800
27,543539,5076000
27,543541,1270080
27,543745,5551000
27,543765,3182400
27,543744,599400
27,543805,6082750
27,543798,6258600
27,543806,1709860
27,543713,4557910
27,543916,2401200
27,543709,2599560
27,543598,503440
27,543606,1748320
27,543538,1017900
28,532779,143150067
28,541450,296558936
28,533148,349900648
28,532942,1060374527
