NSE_Symbol,Company_Name,ISIN,BSE_Script_Code,BSE_Symbol,YQ_Symbol
,GUJINJEC,INE659F01014,524238.0,GUJINJEC,524238.BO
SUNDARMFIN,Sundaram Finance Limited,INE660A01013,590071.0,SUNDARMFIN,SUNDARMFIN.NS
,CATVISION,INE660B01011,531158.0,CATVISION,531158.BO
CENTRUM,Centrum Capital Limited,INE660C01027,501150.0,CENTRUM,CENTRUM.NS
,CCL30DEC19,INE660C07727,959145.0,CCL30DEC19,959145.BO
,CCL22JAN20,INE660C07743,959212.0,CCL22JAN20,959212.BO
,CC24JUN20,INE660C07776,959679.0,CC24JUN20,959679.BO
,VIPPYSP,INE660D01017,514302.0,VIPPYSP,514302.BO
,1365CPITP36,INE660H08054,953548.0,1365CPITP36,953548.BO
,19CPITPPL35,INE660H08062,951891.0,19CPITPPL35,951891.BO
,VISIONCO,INE661D01015,531668.0,VISIONCO,531668.BO
,BRIPORT,INE661F01010,539434.0,BRIPORT,539434.BO
BGRENERGY,BGR Energy Systems Limited,INE661I01014,532930.0,BGRENERGY,BGRENERGY.NS
,VIRYA,INE661K01010,512479.0,VIRYA,512479.BO
,INTRGLB,INE661M01016,511391.0,INTRGLB,511391.BO
,VANICOM,INE661Q01017,538918.0,VANICOM,538918.BO
SUPERSPIN,Super Spinning Mills Limited,INE662A01027,521180.0,SUPERSPIN,SUPERSPIN.NS
,WELTI,INE662D01013,526431.0,WELTI,526431.BO
SPLPETRO,Supreme Petrochem Limited,INE663A01033,500405.0,SPLPETRO,SPLPETRO.NS
CONTROLPR,Control Print Limited,INE663B01015,522295.0,CONTROLPR,CONTROLPR.NS
,NAUKRI,INE663F01024,532777.0,NAUKRI,532777.BO
NAUKRI,Info Edge (India) Limited,INE663F01032,,,NAUKRI.NS
,AFEL,INE663P01015,538351.0,AFEL,538351.BO
,AFEL-RE,INE663P20015,750775.0,AFEL-RE,750775.BO
,WINSOMEDJ,INE664A01015,507892.0,WINSOMEDJ,507892.BO
,CRAZYINF,INE664B01021,524388.0,CRAZYINF,524388.BO
,XCLGLASS,INE664C01029,502223.0,XCLGLASS,502223.BO
,BENARAS,INE664D01019,509438.0,BENARAS,509438.BO
,MAGANTR,INE664N01018,512377.0,MAGANTR,512377.BO
,TTLEL,INE664X01025,514236.0,TTLEL,514236.BO
SWANCORP,SWAN CORP LIMITED,INE665A01038,503310.0,SWANENERGY,SWANCORP.NS
,BENGALT,INE665D01016,532230.0,BENGALT,532230.BO
VMART,V-Mart Retail Limited,INE665J01013,534976.0,VMART,VMART.NS
VARROC,Varroc Engineering Limited,INE665L01035,541578.0,VARROC,VARROC.NS
,8VEL23,INE665L07024,973454.0,8VEL23,973454.BO
,8VEL023,INE665L07032,973455.0,8VEL023,973455.BO
,DIVYAJYQ,INE666B01018,526285.0,DIVYAJYQ,526285.BO
BORORENEW,BOROSIL RENEWABLES LIMITED,INE666D01022,502219.0,BORORENEW,BORORENEW.NS
ACL,Andhra Cements Limited,INE666E01020,532141.0,ACL,ACL.NS
,EIKO,INE666Q01016,540204.0,EIKO,540204.BO
,DOLFIN,INE666Y01010,542013.0,DOLFIN,542013.BO
SAKSOFT,Saksoft Limited,INE667G01023,590051.0,SAKSOFT,SAKSOFT.NS
TMB,Tamilnad Mercantile Bank Limited,INE668A01016,543596.0,TMB,TMB.NS
DONEAR,Donear Industries Limited,INE668D01028,512519.0,DONEAR,DONEAR.NS
JYOTHYLAB,Jyothy Labs Limited,INE668F01031,532926.0,JYOTHYLAB,JYOTHYLAB.NS
ELDEHSG,Eldeco Housing And Industries Limited,INE668G01021,523329.0,ELDEHSG,ELDEHSG.NS
,EMERGENT,INE668L01013,506180.0,EMERGENT,506180.BO
,STRLGUA,INE668Y01016,508963.0,STRLGUA,508963.BO
INFOMEDIA,Infomedia Press Limited,INE669A01022,509069.0,INFOMEDIA,INFOMEDIA.NS
TECHM,Tech Mahindra Limited,INE669C01036,532755.0,TECHM,TECHM.NS
IDEA,Vodafone Idea Limited,INE669E01016,532822.0,IDEA,IDEA.NS
,ELITECON,INE669R01018,539533.0,ELITECON,539533.BO
ELITECON,Elitecon International Limited,INE669R01026,,,ELITECON.NS
,CHADPAP,INE669W01018,531946.0,CHADPAP,531946.BO
GEEKAYWIRE,Geekay Wires Limited,INE669X01032,,,GEEKAYWIRE.NS
,SHARIKA,INE669Y01022,540786.0,SHARIKA,540786.BO
TATAELXSI,Tata Elxsi Limited,INE670A01012,500408.0,TATAELXSI,TATAELXSI.NS
,GANGOTRI,INE670B01028,521176.0,GANGOTRI,521176.BO
,SUDIN,INE670C01018,526530.0,SUDIN,526530.BO
,UNIONBE,INE670F01011,522271.0,UNIONBE,522271.BO
,OSWAYRN,INE670H01017,514460.0,OSWAYRN,514460.BO
LODHA,Lodha Developers Limited,INE670K01029,543287.0,LODHA,LODHA.NS
,995MDL25,INE670K07174,974163.0,995MDL25,974163.BO
,924MDL25,INE670K07182,974199.0,924MDL25,974199.BO
,MDL231222,INE670K07190,974473.0,MDL231222,974473.BO
,MDL301222,INE670K07208,974511.0,MDL301222,974511.BO
,ONEGLOBAL,INE670O01013,514330.0,ONEGLOBAL,514330.BO
,SVIPL22,INE670U07017,954009.0,SVIPL22,954009.BO
,16SVIPL23,INE670U07025,956807.0,16SVIPL23,956807.BO
LASA,Lasa Supergenerics Limited,INE670X01014,540702.0,LASA,LASA.NS
HONAUT,Honeywell Automation India Limited,INE671A01010,517174.0,HONAUT,HONAUT.NS
,SUNLOC,INE671C01016,537253.0,SUNLOC,537253.BO
,HASTIFIN,INE671D01014,531387.0,HASTIFIN,531387.BO
SOBHA,Sobha Limited,INE671H01015,532784.0,SOBHA,SOBHA.NS
,AKSPINTEX,INE671K01019,539300.0,AKSPINTEX,539300.BO
,DARSHANORNA,INE671T01028,539884.0,DARSHANORNA,539884.BO
,TATAINVEST,INE672A01018,501301.0,TATAINVEST,501301.BO
TATAINVEST,Tata Investment Corporation Limited,INE672A01026,,,TATAINVEST.NS
MUNJALAU,Munjal Auto Industries Limited,INE672B01032,520059.0,MUNJALAU,MUNJALAU.NS
,CNOVAPETRO,INE672K01025,533407.0,CNOVAPETRO,533407.BO
,GUJCYPROM,INE673B01014,530467.0,GUJCYPROM,530467.BO
,AMERISE,INE673C01020,531681.0,AMERISE,531681.BO
,ADARSH,INE673E01018,538563.0,ADARSH,538563.BO
,BHARATIDIL,INE673G01013,532609.0,BHARATIDIL,532609.BO
,SULABEN,INE673M01029,508969.0,SULABEN,508969.BO
TBOTEK,TBO Tek Limited,INE673O01025,,,TBOTEK.NS
,DATIWARE,INE673U01014,519413.0,DATIWARE,519413.BO
,TATASTLLP,INE674A01014,513010.0,TATASTLLP,513010.BO
ABCAPITAL,Aditya Birla Capital Limited,INE674K01013,540691.0,ABCAPITAL,ABCAPITAL.NS
,KINETRU,INE674M01019,531274.0,KINETRU,531274.BO
,CIGNITI,INE675C01017,534758.0,CIGNITI,534758.BO
,PINCON,INE675G01018,538771.0,PINCON,538771.BO
BBOX,Black Box Limited,INE676A01027,500463.0,BBOX,BBOX.NS
,CHITRTX,INE676G01024,521244.0,CHITRTX,521244.BO
,MASTERTR,INE677D01029,511768.0,MASTERTR,511768.BO
MASTERTR,Master Trust Limited,INE677D01037,,,MASTERTR.NS
,DEEPENR,INE677H01012,532760.0,DEEPENR,532760.BO
,IBINFO,INE678B01021,519463.0,IBINFO,519463.BO
,MULTIBASE,INE678F01014,526169.0,MULTIBASE,526169.BO
CSBBANK,CSB Bank Limited,INE679A01013,542867.0,CSBBANK,CSBBANK.NS
,SOURCENTRL,INE679C01027,531398.0,SOURCENTRL,531398.BO
,BNL,INE679E01015,539546.0,BNL,539546.BO
,RATNAMAGRO,INE679N01016,507652.0,RATNAMAGRO,507652.BO
,ZMILGFIN,INE679T01013,511018.0,ZMILGFIN,511018.BO
,13ATSHP23,INE679U07026,955819.0,13ATSHP23,955819.BO
,10AHPL22,INE679U08032,957272.0,10AHPL22,957272.BO
,AVL,INE679V01019,540205.0,AVL,540205.BO
AVL,Aditya Vision Limited,INE679V01027,,,AVL.NS
DHANBANK,Dhanlaxmi Bank Limited,INE680A01011,532180.0,DHANBANK,DHANBANK.NS
,MARGOFIN,INE680B01019,500206.0,MARGOFIN,500206.BO
,KENGI,INE680C01025,519546.0,KENGI,519546.BO
,OMKAR,INE680D01015,531496.0,OMKAR,531496.BO
AVG,AVG Logistics Limited,INE680Z01018,543910.0,AVG,AVG.NS
INDRAMEDCO,Indraprastha Medical Corporation Limited,INE681B01017,532150.0,INDRAMEDCO,INDRAMEDCO.NS
KEYFINSERV,Keynote Financial Services Limited,INE681C01015,512597.0,KEYFINSER,KEYFINSERV.NS
,ORIENTTR,INE681D01039,531512.0,ORIENTTR,531512.BO
,HARLETH,INE681F01018,524080.0,HARLETH,524080.BO
,TFSR31DEC20,INE681H07110,960399.0,TFSR31DEC20,960399.BO
,JYOTHI,INE681K01018,531537.0,JYOTHI,531537.BO
,DELTA,INE681Q01015,539596.0,DELTA,539596.BO
,NBSPL5922,INE681R08018,974149.0,NBSPL5922,974149.BO
,ICSL,INE682B01023,539149.0,ICSL,539149.BO
,RASANDIK,INE682D01011,522207.0,RASANDIK,522207.BO
JLHL,Jupiter Life Line Hospitals Limited,INE682M01012,,,JLHL.NS
,2035JHL23,INE682V07085,957811.0,2035JHL23,957811.BO
,ZCJHL24,INE682V07150,973709.0,ZCJHL24,973709.BO
,5JHL23A,INE682V08018,958550.0,5JHL23A,958550.BO
,495JHL23,INE682V08026,957043.0,495JHL23,957043.BO
,499JHL23,INE682V08034,957044.0,499JHL23,957044.BO
,501JHL23,INE682V08042,957045.0,501JHL23,957045.BO
,503JHL23,INE682V08059,957046.0,503JHL23,957046.BO
,505JHL23,INE682V08067,957047.0,505JHL23,957047.BO
,497JHL23,INE682V08075,957057.0,497JHL23,957057.BO
,5JHL23,INE682V08083,957058.0,5JHL23,957058.BO
,ZCJHL23,INE682V08091,973676.0,ZCJHL23,973676.BO
,ZCJHL2024,INE682V08133,973884.0,ZCJHL2024,973884.BO
,ZCJHL24A,INE682V08141,973967.0,ZCJHL24A,973967.BO
,3JHL26,INE682V08158,974867.0,3JHL26,974867.BO
SOUTHBANK,The South Indian Bank Limited,INE683A01023,532218.0,SOUTHBANK,SOUTHBANK.NS
,1025SIBL25,INE683A08028,952810.0,1025SIBL25,952810.BO
,95SIBL28,INE683A08036,957189.0,95SIBL28,957189.BO
,1175SIBL29,INE683A08044,958670.0,1175SIBL29,958670.BO
,1375SIBLPER,INE683A08051,959209.0,1375SIBLPER,959209.BO
,FIRSTFIN,INE683B01047,532379.0,FIRSTFIN,532379.BO
MAITHANALL,Maithan Alloys Limited,INE683C01011,590078.0,MAITHANALL,MAITHANALL.NS
,DHANLEELA,INE683D01027,503637.0,DHANLEELA,503637.BO
,CORALAB,INE683E01017,524506.0,CORALAB,524506.BO
,ISTLTD,INE684B01029,508807.0,ISTLTD,508807.BO
,RGF,INE684D01025,539669.0,RGF,539669.BO
FSL,Firstsource Solutions Limited,INE684F01012,532809.0,FSL,FSL.NS
,IGLFXPL-B,INE684U01011,506945.0,IGLFXPL-B,506945.BO
TORNTPHARM,Torrent Pharmaceuticals Limited,INE685A01028,500420.0,TORNTPHARM,TORNTPHARM.NS
,JAGSONAI,INE685B01018,520139.0,JAGSONAI,520139.BO
,VAMA,INE685D01022,512175.0,VAMA,512175.BO
,RAJNISH,INE685Z01033,541601.0,RAJNISH,541601.BO
CEMPRO,Cemindia Projects Limited,INE686A01026,509496.0,ITDCEM,CEMPRO.NS
,PRIYALT,INE686C01014,524580.0,PRIYALT,524580.BO
UBL,United Breweries Limited,INE686F01025,532478.0,UBL,UBL.NS
,10ATS24,INE686N07034,957998.0,10ATS24,957998.BO
FINEORG,Fine Organic Industries Limited,INE686Y01026,541557.0,FINEORG,FINEORG.NS
TRANSPEK,Transpek Industry Limited,INE687A01016,506687.0,TRANSPEK,TRANSPEK.NS
,KHODAY,INE687B01014,507435.0,KHODAY,507435.BO
,REXNORD,INE687C01012,531888.0,REXNORD,531888.BO
,ZKHANDEN,INE687W01010,519064.0,ZKHANDEN,519064.BO
TCI,Transport Corporation of India Limited,INE688A01022,532349.0,TCI,TCI.NS
,SHBHAWPA,INE688C01010,502563.0,SHBHAWPA,502563.BO
RESPONIND,Responsive Industries Limited,INE688D01026,505509.0,RESPONIND,RESPONIND.NS
,HERCULES,INE688E01024,505720.0,HERCULES,505720.BO
LANDSMILL,Landsmill Green Limited,INE688J01023,533090.0,EXCEL,LANDSMILL.NS
,807EEFSL23,INE688V07033,954969.0,807EEFSL23,954969.BO
DANGEE,Dangee Dums Limited,INE688Y01022,,,DANGEE.NS
,HISARSP,INE689E01014,521068.0,HISARSP,521068.BO
,LORDSHOTL,INE689J01013,530065.0,LORDSHOTL,530065.BO
,PQIF,INE689M01025,540717.0,PQIF,540717.BO
MERCANTILE,Mercantile Ventures Limited,INE689O01013,538942.0,MERCANTILE,MERCANTILE.NS
,SBECSYS,INE689V01018,517360.0,SBECSYS,517360.BO
PRINCEPIPE,Prince Pipes And Fittings Limited,INE689W01016,542907.0,PRINCEPIPE,PRINCEPIPE.NS
TTKPRESTIG,TTK Prestige Limited,INE690A01028,517506.0,TTKPRESTIG,TTKPRESTIG.NS
,SUBSM,INE690D01014,530231.0,SUBSM,530231.BO
,INOVSYNTH,INE690J01011,533315.0,INOVSYNTH,533315.BO
,JK AGRI,INE690O01011,536493.0,JK AGRI,536493.BO
UCOBANK,UCO Bank,INE691A01018,532505.0,UCOBANK,UCOBANK.NS
,SWASTIKA,INE691C01014,530585.0,SWASTIKA,530585.BO
,SUDTIND-B,INE691D01012,521113.0,SUDTIND-B,521113.BO
,SUDTIND-RE,INE691D20012,750732.0,SUDTIND-RE,750732.BO
IMPEXFERRO,Impex Ferro Tech Limited,INE691G01015,532614.0,IMPEXFERRO,IMPEXFERRO.NS
,884LTFL25,INE691I07AL5,952140.0,884LTFL25,952140.BO
,885LTFL25,INE691I07AR2,952171.0,885LTFL25,952171.BO
,884LTFL25A,INE691I07AX0,952219.0,884LTFL25A,952219.BO
,875LTFL26,INE691I07CM9,953403.0,875LTFL26,953403.BO
,795LTFL26,INE691I07DW6,955257.0,795LTFL26,955257.BO
,759LTFL24,INE691I07DZ9,956634.0,759LTFL24,956634.BO
,8LTFL2820,INE691I07EI3,959215.0,8LTFL2820,959215.BO
,8LTFL20,INE691I07EJ1,959216.0,8LTFL20,959216.BO
,81LTFL30,INE691I07EO1,959666.0,81LTFL30,959666.BO
,795LTFL25,INE691I07ER4,959762.0,795LTFL25,959762.BO
,79LTFL24,INE691I07ES2,959763.0,79LTFL24,959763.BO
,73LTFL23,INE691I07ET0,959992.0,73LTFL23,959992.BO
,766LTFL30,INE691I07EU8,959993.0,766LTFL30,959993.BO
,715LTFL24,INE691I07EV6,960037.0,715LTFL24,960037.BO
,675LTFL24,INE691I07EW4,960179.0,675LTFL24,960179.BO
,762LTFL30,INE691I07EX2,960379.0,762LTFL30,960379.BO
,1035LTFL24,INE691I08255,949852.0,1035LTFL24,949852.BO
,973LTFL24,INE691I08263,949856.0,973LTFL24,949856.BO
,973LTFL24A,INE691I08271,949899.0,973LTFL24A,949899.BO
,973LTFL24B,INE691I08289,949926.0,973LTFL24B,949926.BO
,973LTFL24D,INE691I08297,950020.0,973LTFL24D,950020.BO
,973LTFL24C,INE691I08305,949962.0,973LTFL24C,949962.BO
,910LTFL24,INE691I08313,951276.0,910LTFL24,951276.BO
,875LTFL25,INE691I08321,951599.0,875LTFL25,951599.BO
,875LTFL25A,INE691I08339,951720.0,875LTFL25A,951720.BO
,890LTF25,INE691I08347,952019.0,890LTF25,952019.BO
,890LTFLL25,INE691I08354,952030.0,890LTFLL25,952030.BO
,890LTFL25B,INE691I08362,952034.0,890LTFL25B,952034.BO
,89LTFL25,INE691I08370,952077.0,89LTFL25,952077.BO
,890LTFL25A,INE691I08388,952136.0,890LTFL25A,952136.BO
,887LTFL25,INE691I08396,952210.0,887LTFL25,952210.BO
,LTFL27AUG15,INE691I08404,952661.0,LTFL27AUG15,952661.BO
,890LTFL25,INE691I08412,952762.0,890LTFL25,952762.BO
,950LTFL2016,INE691I08420,953618.0,950LTFL2016,953618.BO
,LTFL30MAR16,INE691I08438,953756.0,LTFL30MAR16,953756.BO
,878LTFL26,INE691I08446,954427.0,878LTFL26,954427.BO
,865LTFL31,INE691I08453,954588.0,865LTFL31,954588.BO
,863LTFL31,INE691I08461,954678.0,863LTFL31,954678.BO
,855LTFL31,INE691I08479,954815.0,855LTFL31,954815.BO
,805LTFL27,INE691I08487,955513.0,805LTFL27,955513.BO
,805LTFL27A,INE691I08495,955641.0,805LTFL27A,955641.BO
,78LTFL29,INE691I08511,956714.0,78LTFL29,956714.BO
,91LTFL28,INE691I08529,958338.0,91LTFL28,958338.BO
,83LTFL30,INE691I08537,959570.0,83LTFL30,959570.BO
,815LTFL30,INE691I08545,959780.0,815LTFL30,959780.BO
,HCLTD,INE691J01019,538652.0,HCLTD,538652.BO
,BOMBCYC,INE691K01017,501430.0,BOMBCYC,501430.BO
GANGAFORGE,Ganga Forging Limited,INE691Z01023,,,GANGAFORGE.NS
UNIONBANK,Union Bank of India,INE692A01016,532477.0,UNIONBANK,UNIONBANK.NS
MURUDCERA,Murudeshwar Ceramics Limited,INE692B01014,515037.0,MURUDCERA,MURUDCERA.NS
,TANAA,INE692C01020,522229.0,TANAA,522229.BO
XCHANGING,Xchanging Solutions Limited,INE692G01013,532616.0,XCHANGING,XCHANGING.NS
AFFORDABLE,Affordable Robotic & Automation Limited,INE692Z01013,541402.0,AFFORDABLE,AFFORDABLE.NS
,VADILENT,INE693D01018,519152.0,VADILENT,519152.BO
,JAYCH,INE693E01016,506520.0,JAYCH,506520.BO
UNITECH,Unitech Limited,INE694A01020,507878.0,UNITECH,UNITECH.NS
VADILALIND,Vadilal Industries Limited,INE694D01016,519156.0,VADILALIND,VADILALIND.NS
KANPRPLA,Kanpur Plastipack Limited,INE694E01014,507779.0,KANPRPLA,KANPRPLA.NS
,14PSCL19,INE694I07012,951305.0,14PSCL19,951305.BO
,14PSCL19A,INE694I07038,952515.0,14PSCL19A,952515.BO
,14PSCL2019,INE694I07046,952919.0,14PSCL2019,952919.BO
,14PSCL19AB,INE694I07061,954830.0,14PSCL19AB,954830.BO
VEDPOWER,Vedanta Power Limited,INE694L01019,,,VEDPOWER.NS
HERANBA,Heranba Industries Limited,INE694N01015,543266.0,HERANBA,HERANBA.NS
,ASHNI,INE694W01024,541702.0,ASHNI,541702.BO
,GGENG,INE694X01030,540614.0,GGENG,540614.BO
,GGENG-RE,INE694X20014,750728.0,GGENG-RE,750728.BO
,905PNB27,INE695A08063,957140.0,905PNB27,957140.BO
,875PNB23,INE695A09103,972846.0,875PNB23,972846.BO
COUNCODOS,Country Condo's Limited,INE695B01025,531624.0,COUNCODOS,COUNCODOS.NS
,SOURCEIND,INE695C01015,521036.0,SOURCEIND,521036.BO
,WALCHPF,INE695D01021,501370.0,WALCHPF,501370.BO
,APSFC280312,INE695F09425,972733.0,APSFC280312,972733.BO
,975APSFC24,INE695F09441,950283.0,975APSFC24,950283.BO
,985APSFC24,INE695F09458,972879.0,985APSFC24,972879.BO
,VANTABIO,INE695X01011,540729.0,VANTABIO,540729.BO
,STEERINTER,INE696C01021,508998.0,STEERINTER,508998.BO
,LONTE,INE696E01019,526568.0,LONTE,526568.BO
JUNIPER,Juniper Hotels Limited,INE696F01016,,,JUNIPER.NS
PRAKASHSTL,Prakash Steelage Limited,INE696K01024,533239.0,PRAKASHSTL,PRAKASHSTL.NS
,125IBPL25,INE696R07018,974276.0,125IBPL25,974276.BO
JAIPURKURT,Nandani Creation Limited,INE696V01013,,,JAIPURKURT.NS
,USHAKIRA,INE697C01011,511507.0,USHAKIRA,511507.BO
PANSARI,Pansari Developers Limited,INE697V01011,,,PANSARI.NS
,12WRPL37,INE697W08014,955736.0,12WRPL37,955736.BO
,PANKAJPO,INE698B01011,531280.0,PANKAJPO,531280.BO
,MRMGAST,INE698E01023,513355.0,MRMGAST,513355.BO
SAMBHAAV,Sambhaav Media Limited,INE699B01027,511630.0,SAMBHAAV,SAMBHAAV.NS
,JUMBO,INE699D01015,516078.0,JUMBO,516078.BO
AWL,AWL Agri Business Limited,INE699H01024,543458.0,AWL,AWL.NS
JUBLPHARMA,Jubilant Pharmova Limited,INE700A01033,530019.0,JUBLPHARMA,JUBLPHARMA.NS
,PROCAL,INE700B01015,526009.0,PROCAL,526009.BO
,CFEL,INE700F01024,539991.0,CFEL,539991.BO
,HSL310123,INE700G14EJ0,724266.0,HSL310123,724266.BO
,HSL060223,INE700G14EK8,724289.0,HSL060223,724289.BO
,HDFCSL13223,INE700G14EL6,724314.0,HDFCSL13223,724314.BO
,HDFCSL17223,INE700G14EM4,724337.0,HDFCSL17223,724337.BO
,HDFCSL28223,INE700G14EN2,724393.0,HDFCSL28223,724393.BO
,HSL02323,INE700G14EO0,724417.0,HSL02323,724417.BO
,HSL130323,INE700G14EP7,724479.0,HSL130323,724479.BO
,HDFCSL15323,INE700G14EQ5,724499.0,HDFCSL15323,724499.BO
,HSL230323,INE700G14ER3,724551.0,HSL230323,724551.BO
,HSL030423,INE700G14ES1,724580.0,HSL030423,724580.BO
,HDFCSL27423,INE700G14ET9,724704.0,HDFCSL27423,724704.BO
,HDFCS28423,INE700G14EU7,724720.0,HDFCS28423,724720.BO
,HSL02523,INE700G14EV5,724730.0,HSL02523,724730.BO
,HDFCS040523,INE700G14EW3,724740.0,HDFCS040523,724740.BO
,HSL8523,INE700G14EX1,724742.0,HSL8523,724742.BO
,HDFCSL9523,INE700G14EY9,724750.0,HDFCSL9523,724750.BO
,HSL11523,INE700G14EZ6,724776.0,HSL11523,724776.BO
,HSL12523,INE700G14FA6,724780.0,HSL12523,724780.BO
,HSL19523,INE700G14FB4,724834.0,HSL19523,724834.BO
,HSL220523,INE700G14FC2,724845.0,HSL220523,724845.BO
,HSL23523,INE700G14FD0,724854.0,HSL23523,724854.BO
,HSL02623,INE700G14FE8,724905.0,HSL02623,724905.BO
,HSL050623,INE700G14FF5,724920.0,HSL050623,724920.BO
,HSL60623,INE700G14FG3,724930.0,HSL60623,724930.BO
,HSL090623,INE700G14FH1,724966.0,HSL090623,724966.BO
,HSL120623,INE700G14FI9,724982.0,HSL120623,724982.BO
,HSL14623,INE700G14FJ7,725011.0,HSL14623,725011.BO
,SHASHIJIT,INE700V01013,540147.0,SHASHIJIT,540147.BO
VHL,Vardhman Holdings Limited,INE701A01023,500439.0,VHL,VHL.NS
,PUNJLLOYD,INE701B01021,532693.0,PUNJLLOYD,532693.BO
,RFLINT,INE701D01035,531646.0,RFLINT,531646.BO
,ZPARICIN,INE701F01014,505525.0,ZPARICIN,505525.BO
AKCAPIT,AK Capital Services Limited,INE701G01012,530499.0,AKCAPIT,AKCAPIT.NS
,AKCSL090523,INE701G14114,724764.0,AKCSL090523,724764.BO
,VARUNSHIP,INE702A01013,500465.0,VARUNSHIP,500465.BO
APLAPOLLO,APL Apollo Tubes Limited,INE702C01027,533758.0,APLAPOLLO,APLAPOLLO.NS
,PNTKYOR,INE702E01015,524210.0,PNTKYOR,524210.BO
,JAGJANANI,INE702H01018,532825.0,JAGJANANI,532825.BO
,VIDEOIND,INE703A01011,511389.0,VIDEOIND,511389.BO
RATNAMANI,Ratnamani Metals & Tubes Limited,INE703B01027,520111.0,RATNAMANI,RATNAMANI.NS
,JAYSYN,INE703C01025,506910.0,JAYSYN,506910.BO
,BIOGEN,INE703D01023,531752.0,BIOGEN,531752.BO
HUBTOWN,Hubtown Limited,INE703H01016,532799.0,HUBTOWN,HUBTOWN.NS
,SHRSHATEX,INE703L01026,505513.0,SHRSHATEX,505513.BO
,12VDPL22,INE703X07010,956741.0,12VDPL22,956741.BO
,12VDPL22A,INE703X07028,958026.0,12VDPL22A,958026.BO
RACLGEAR,RACL Geartech Limited,INE704B01017,520073.0,RACLGEAR,RACLGEAR.NS
,PETPLST,INE704F01018,524046.0,PETPLST,524046.BO
BAJAJST,Bajaj Steel Industries Limited,INE704G01024,507944.0,BAJAJST,BAJAJST.NS
CINELINE,Cineline India Limited,INE704H01022,532807.0,CINELINE,CINELINE.NS
VOGL,Vedanta Oil and Gas Limited,INE704J01044,,,VOGL.NS
,COCHINSHIP,INE704P01017,540678.0,COCHINSHIP,540678.BO
COCHINSHIP,Cochin Shipyard Limited,INE704P01025,,,COCHINSHIP.NS
,851CSL2023,INE704P07014,949686.0,851CSL2023,949686.BO
,872CSL2029,INE704P07030,950062.0,872CSL2029,950062.BO
SHIVATEX,Shiva Texyarn Limited,INE705C01020,511108.0,SHIVTEX,SHIVATEX.NS
,HIMTEK,INE705G01021,505712.0,HIMTEK,505712.BO
GOYALALUM,Goyal Aluminiums Limited,INE705X01026,541152.0,GOYALALUM,GOYALALUM.NS
,VIKASWSP,INE706A01022,519307.0,VIKASWSP,519307.BO
,SAMKRG,INE706B01012,520075.0,SAMKRG,520075.BO
,AUTOPINS,INE706C01028,531994.0,AUTOPINS,531994.BO
,UNITEDINT,INE706D01018,502893.0,UNITEDINT,502893.BO
,SYLPH,INE706F01021,511447.0,SYLPH,511447.BO
,EASTBUILD,INE706N01017,507917.0,EASTBUILD,507917.BO
,SAIBABA,INE706P01038,538557.0,SAIBABA,538557.BO
,16SBIPL22,INE706T07029,957076.0,16SBIPL22,957076.BO
VINDHYATEL,Vindhya Telelinks Limited,INE707A01012,517015.0,VINDHYATEL,VINDHYATEL.NS
,SEASONST,INE707B01010,514264.0,SEASONST,514264.BO
CAPTRUST,Capital Trust Limited,INE707C01018,511505.0,CAPITALT,CAPTRUST.NS
,115CTL23,INE707C07023,959941.0,115CTL23,959941.BO
VLSFINANCE,VLS Finance Limited,INE709A01018,511333.0,VLSFINANCE,VLSFINANCE.NS
,SKPSEC,INE709B01016,531169.0,SKPSEC,531169.BO
,ASHAI,INE709D01012,519174.0,ASHAI,519174.BO
,625PNCRH34,INE709X07017,973836.0,625PNCRH34,973836.BO
VSTIND,VST Industries Limited,INE710A01016,509966.0,VSTIND,VSTIND.NS
,BNRSEC,INE710D01010,523019.0,BNRSEC,523019.BO
,BNRSEC-RE,INE710D20010,750689.0,BNRSEC-RE,750689.BO
WALCHANNAG,Walchandnagar Industries Limited,INE711A01022,507410.0,WALCHANNAG,WALCHANNAG.NS
,JASCH,INE711C01010,500220.0,JASCH,500220.BO
,BACPHAR,INE711D01018,524516.0,BACPHAR,524516.BO
,OCEANIC,INE711V01010,540405.0,OCEANIC,540405.BO
,95EFRL24A,INE711X07054,974212.0,95EFRL24A,974212.BO
,95EFRL26,INE711X07062,974213.0,95EFRL26,974213.BO
,95EFRL24,INE711X07070,974211.0,95EFRL24,974211.BO
,WARRENTEA,INE712A01012,508494.0,WARRENTEA,508494.BO
SUPERHOUSE,Superhouse Limited,INE712B01010,523283.0,SUPERHOUSE,SUPERHOUSE.NS
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,INE712K01011,539334.0,SHREEPUSHK,SHREEPUSHK.NS
,16PLDPL20,INE712L07057,955060.0,16PLDPL20,955060.BO
,FORFOOD,INE712V01018,519187.0,FORFOOD,519187.BO
,0FFSPL29,INE712W08029,959019.0,0FFSPL29,959019.BO
,FFSP24MAR17,INE712W08037,955968.0,FFSP24MAR17,955968.BO
,RJSHAH,INE712Z01019,509845.0,RJSHAH,509845.BO
SURYALAXMI,Suryalakshmi Cotton Mills Limited,INE713B01026,521200.0,SURYALAXMI,SURYALAXMI.NS
SURAJLTD,Suraj Limited,INE713C01016,531638.0,SURAJLTD,SURAJLTD.NS
